id,origin,normalize,predict
6772461,android+balance+banking+banking app+cards+credit card+finance+fintech+ios+ios13+list items+mobile+native+transaction list+transactions+ui+ux,android+transactions+ui+mobile+balance+native+ux+cards+fintech+credit card+ios13+transaction list+list items+finance+ios+website,mobile+website+finance
6312777,agent+android+app+booking+booking app+buy+clean+design+flat+housing+ios+isometric+list+material+mobile+property+realestate+ui+ux+vector,realestate+booking+ui+booking app+list+design+ios+website+mobile+buy+property+ux+material+housing+android+isometric+agent+flat+vector+simple,mobile+website
5420606,american traditional+austin+austin texas+fiilter+island+landing page+layout+list+october+palm+skull+tattoo+uid+web design,web design+landing+fiilter+october+austin+island+layout+austin texas+list+palm+tattoo+skull+american traditional+uid,mobile+landing
4690920,album+music+mv list mac+play+player+playlist,play+mv list mac+player+music+album,mobile+music
6146073,billboard+charts+clean+design+desktop+discography+discover+fluent+gradient+icon+interaction design+list+minimal+music+navigation+smooth+typography+ui+ux,gradient+discography+icon+smooth+fluent+desktop+ui+discover+navigation+ux+typography+billboard+list+interaction design+design+music+charts+simple,mobile+music
4755335,app+broadcasting station+list+player+ui,ui+mobile+broadcasting station+list+player,mobile
5004743,app+blue+clean+mobile app+task+todo app+to do list+ui+ux,ui+mobile+ux+todo app+task+to do list+simple+website+blue,mobile+website+blue
5998056,animation+clean+design system+interaction+ipad app+minimal+react.js+ui+ui components+ui elements+user experience design+user interface design+ux,user experience design+interaction+ui+design system+react.js+ux+ipad app+ui elements+ui components+animation+simple,mobile
4502040,assessment+calendar+clean+crm+dashboard+manager+saas+task+ticket+ui+ux,manager+saas+ui+ux+calendar+dashboard+task+crm+ticket+simple+assessment,mobile+dashboard
4525067,equipment management platform+event planning dashboard+homepage facelift design+modern minimal layout+ui ux+user experience+user interface+visual clean design+web design user interface,ui ux+ui+visual clean design+homepage facelift design+web design user interface+user experience+equipment management platform+modern minimal layout+event planning dashboard,mobile
5395938,correct+correction+e-commerce+icon+icon design+illustration+online shopping+order+ordering+order list+shop+shopping+shopping bag+spot illustration+task+tasks,correction+icon+shopping+ecommerce+icon design+shopping bag+spot illustration+tasks+illustration+order list+shop+order+task+correct+online shopping+ordering,mobile+ecommerce
6056914,anchor+challenge+list+live+task,challenge+anchor+list+live+task,mobile
6506911,app+blue+camper+car+clean+friend+iphone+iphonex+list+sociality+touring car+ui+ux,sociality+touring car+ui+mobile+ux+friend+car+camper+list+simple+blue,mobile+blue
6185785,app+cards+footer+home+house+illustration+ios+list+listings+mobile+mobile app+price+product+product design+property+real estate+simple+ui+ux+white,ui+list+real estate+ios+website+mobile+illustration+property+ux+cards+footer+product+home+house+listings+price+white+simple+product design,mobile+website+travel+white
4025621,app+card+clean+education+ios+learning+list+progress+shadow+ui,learning+ui+shadow+mobile+education+list+progress+simple+card+ios,mobile+green
4658673,book+booking+design+details+list+read+ui+ux,booking+ui+book+ux+details+list+design+read,mobile
6200993,app+application+clean+design+interface+ios+iphone+map+mobile+tutor+ui+ux+work,ui+work+mobile+interface+ux+map+tutor+design+simple+ios+website,mobile+website
4948721,accent+card+crypto+dark+dashboard+graph+list+theme+website,theme+dashboard+list+black+crypto+card+graph+website+accent,mobile+website+dashboard+black
7002441,app+card+clean+dashboard+interface+list+management+manager+pipeline+task+todo+ui+ux+webapp,manager+todo+ui+mobile+webapp+interface+ux+dashboard+list+task+card+simple+pipeline+management,mobile+dashboard
5591846,7ninjas+app+concept+design+interaction+interface+ios+iphone+list+mobile+prototype+result+search+sport+sports+swipe+training+tutorial+ui+ux,training+interaction+prototype+sport+search+swipe+ui+mobile+interface+ux+tutorial+list+result+design+7ninjas+ios+website+concept,mobile+website+sport
5458140,animation+animation gif+app+application+carlease+dashboard+interaction+list+map+mobile+modal+slide menu+typography+ui+ux+vehicle,interaction+modal+ui+slide menu+mobile+ux+typography+map+animation gif+dashboard+list+carlease+animation+vehicle+website,mobile+website+dashboard
6207587,app+design+desktop+highlight+hover+itunes+list+mac+minimalist+music+next+play+player+round+sidebar+simple+song+spotify+uiux+web,play+spotify+ui+minimalist+list+hover+round+design+sidebar+website+desktop+mobile+highlight+song+player+next+mac+itunes+music+simple,mobile+website+music
3508994,details+hangout+history+list+london+mobile+party+slider+sydney+travel+trip+ui,travel+sydney+ui+mobile+history+details+hangout+list+slider+london+website+party,mobile+website+travel
4330064,bitcoin+cards+crypto+currency+ico+interface+list+page+ui+web+website,bitcoin+ico+ui+interface+cards+list+page+crypto+currency+website,mobile+website+dashboard
6185478,book app+books+bookshop+bookstore+clean+commerce+design+ecommerce+e-commerce+minimal+minimalism+shop+shopping+simple+ui+uiux+user interface+ux+webshop+web shop,minimalism+shopping+ecommerce+ui+book app+book+ux+shop+bookshop+design+web shop+simple,mobile+ecommerce
6339358,android+app+design+ecommerce+ios+iphone+list+minimal+ui+ux,android+ecommerce+ui+mobile+ux+list+design+simple+ios,mobile+ecommerce
2639693,app+balance+clean+daily ui+list+payment+pink+simple+to-do+ui+ux,to-do+ui+mobile+checkout+balance+ux+list+pink+simple,mobile+checkout+pink
6508077,android+app+chat+design+ecommerce+event+ios+iphone+list+profile+social+transaction+ui+ux+wallet,android+ecommerce+event+ui+social+mobile+ux+transaction+list+profile+design+finance+ios,mobile+profile+finance+ecommerce
4287237,creator+dashboard+finance+invoice+list,creator+dashboard+list+invoice+finance,mobile+dashboard+finance
5728216,cover+cover art+image+list+music+pause+play+player,play+cover art+image+list+player+music+pause+cover,mobile+music
7016991,app+banner+clean+course recommendation+design+fitness+icon+illustration+personal body data+sports+ui,icon+sport+ui+mobile+illustration+course recommendation+design+personal body data+banner+simple+health,mobile+sport
6893398,card+clean+clinic+curve+doctor+graphic+health+healthcare+list+medical+medicine+mobile+patient+service+ui+ux,clinic+doctor+medical+graphic+ui+patient+curve+mobile+ux+list+service+card+simple+health+website,mobile+website
6550401,app+book+booking+bookmaker+bookmark+bookmarking+bookmarklet+bookmarks+books+favourite+johnyvino+list+lists+pages+reading+reading app+reading list+sace+save+wishlist,bookmarklet+reading list+wishlist+booking+bookmark+mobile+book+bookmarks+reading app+bookmaker+pages+favourite+sace+list+save+lists+bookmarking+johnyvino,mobile+music
4321664,colors+desk+geometric+illustration+iwatch+list+paper+pencils+plants+texture+vector,paper+iwatch+illustration+geometric+colors+desk+plants+texture+list+vector+pencils,mobile
6396923,app+brandnew+clean+lease+list+listings+message+minimal+real estate+rental+send+simple+tool+ui+white,listings+send+ui+message+mobile+lease+real estate+list+rental+tool+brandnew+white+simple,mobile+white
3254188,dashboard+designer+interface+list+minimal+modal+project+projects+task+ui+ux+white,modal+ui+project+interface+designer+ux+dashboard+list+task+projects+white+simple,mobile+dashboard+white
6318625,agent+android app+apartment+app+buy+design+house+housing+illustration+ios+isometric+list ui+material+mobile+property+real estate+sell+ui+ux+vector,ui+design+ios+real estate+website+mobile+buy+illustration+property+ux+material+list ui+housing+sell+isometric+house+agent+apartment+vector,mobile+website
3837627,admin panel+chart+color+dashboard+gradients+icons+list,chart+color+dashboard+list+icons+admin panel+gradients,mobile+chart+dashboard
5614609,minimal+profile+ui+ux,ux+simple+profile+ui,mobile+profile+landing
3316866,chart+dashboard+data+ecommerce+graph+interface+list+order+stats+ui+ux+web app,ecommerce+ui+chart+data+interface+stats+ux+dashboard+list+order+graph+website,mobile+website+chart+dashboard+ecommerce
5934688,app+card+greece+guide+list+santorini+seaside+travel+ui,travel+ui+mobile+greece+list+guide+seaside+card+santorini,mobile+travel
6356423,airdrop company list+blockchain cryptocurrency+card style material dark+catalog screen+crypto currency exchange+floating button menu tab bar+interface+ios iphone x iphonex+mobile app ui ux design+show hide total balance+wallet bitcoin tech technology+wallet exchange airwallet icon+white clean color black yellow,crypto currency exchange+card style material dark+blockchain cryptocurrency+interface+wallet bitcoin tech technology+ios iphone x iphonex+wallet exchange airwallet icon+mobile app ui ux design+airdrop company list+show hide total balance+floating button menu tab bar+catalog screen+white clean color black yellow,website
6548950,3d+animation+app+clockface+finance+ios+list+loading+mobile+money+payment+promo+ui+ux,promo+ui+mobile+checkout+loading+ux+clockface+list+money+finance+animation+ios+3d+website,mobile+website+checkout+finance
6045030,app+california+coach+instructor+ios+list+list search+profile+rating+results+search+surf+surfer+trainer+ui+user+user list+user profile+vibe+warm,user list+ui+user+list+vibe+user profile+ios+rating+mobile+california+trainer+search+warm+profile+coach+instructor+surf+surfer+list search+results,mobile+profile+travel
6832878,android+app+application+black+dark+feed+follower+followers+gallery+ig+instagram+interface+iphone+list+mobile+post+profile+social media+ui+ux,android+ui+social+mobile+feed+interface+ux+gallery+post+social media+list+follower+profile+black+ig+followers+website,mobile+website+profile+black
4844157,app+card+community+digital+hiwow+icon+iphone+list+living+mobile+ui,icon+hiwow+community+ui+mobile+living+list+digital+card+website,mobile+website+music
4522043,,,mobile
6186741,app+branding+clean+design+details+food+home+landing+list+logo+menu+modern+profile+search+ui+ux+vector,logo+landing+ui+search+menu+mobile+home+ux+modern+details+branding+list+profile+design+vector+food+simple,mobile+profile+food
6828489,activity+bank+card+dashboard+emoney+list+monitoring+payment+tosca+yellow,emoney+monitoring+yellow+checkout+dashboard+list+tosca+finance+card+activity,mobile+dashboard+checkout+finance+yellow
6854273,analytics+app+business+calendar+cards+dashboard+dashboard design+desktop+freebie+instagram+list+profile+sketch+social+social app+social media+statistics+tab+upload+web,tab+calendar+dashboard+list+business+sketch+website+analytics+desktop+mobile+cards+social media+social+upload+profile+statistics+social app+dashboard design+freebie,mobile+website+dashboard+profile
3343592,concept+designer+interface+list+logan+movie+movies+slider+tv+ui+ux,movie+ui+interface+designer+movies+ux+list+tv+slider+logan+concept,mobile
6934192,application+blue+comment+interface+lesson+list+page+play+player+player ui+playlist+school+tutorial+ui+ux+video+videolist+web+webdesign+webpage,play+ui+interface+webdesign+list+tutorial+videolist+website+mobile+ux+lesson+player ui+player+blue+school+comment+page+video+music,mobile+website+music+blue
3230227,android+app+iphone+list+music+music player+player+playlist+visualizer,android+mobile+visualizer+list+player+music,mobile+music
4766571,app+broadcasting station+comment+list+player+ui,ui+mobile+broadcasting station+comment+list+player,mobile
3804367,dashboard+date range+graph+list+mollie+selector+statistics+ui+ux+website,statistics+ui+mollie+ux+date range+selector+list+dashboard+graph+website,mobile+website+dashboard
3313903,android+app+feed+home+ios+jobs+list+navigation+profile+sidemenu+social,android+social+mobile+feed+navigation+home+list+sidemenu+profile+jobs+ios,mobile+profile
3251505,dashboard+free+freebie+interface+list+material+sketch+tasks+todo+to-do+ui+ux,to-do+todo+ui+tasks+interface+free+material+ux+dashboard+list+sketch+freebie,mobile+dashboard
5290655,chair+character+characters+computer+doctor+doctors+dog+health+hospital+illustration+list+medical+nurse+nurses+people+texture,doctor+doctors+medical+character+chair+nurses+dog+illustration+computer+texture+list+nurse+characters+people+health,mobile+blue
3804386,dashboard+date+graph+list+mollie+range+selector+statistics+ui+ux+website,statistics+ui+mollie+date+ux+selector+list+dashboard+range+graph+website,mobile+website+dashboard
6862788,app+asana+board+business+checklist+design+empty+ios+management+mobile+planner+planning+project+schedule+task+tasks+time+to do+to do list+trello,business+design+ios+website+time+trello+project+tasks+mobile+to do+planning+management+planner+asana+checklist+empty+task+board+schedule+to do list,mobile+website
5845797,046+46+challenge+daily+dailyui+interface+product+ui+ux+web,challenge+46+ui+product+interface+ux+046+daily+website,mobile+website+travel
6156629,animation+interface+list+motion+portfolio+typography+ui+ux,ui+motion+interface+portfolio+typography+ux+list+animation,mobile
3780724,application+athlete+clean+contact+follow+friend+icon+list+notification+profile+search+simple,follow+icon+contact+search+mobile+athlete+friend+list+profile+notification+simple,mobile+profile
3764228,color+hangout+history+list+london+mobile+party+planner+sydney+travel+trip+ui,planner+travel+sydney+ui+mobile+history+color+hangout+list+london+website+party,mobile+website+travel
6837029,apartment+design+figma+list+mobile+mobile app+property+real estate+rent+ui+white,ui+mobile+apartment+property+figma+list+design+rent+white+real estate+website,mobile+website+music+white
4614478,bonus+edit profile+home+icon+list+mobile app+notification+product detail+profile,icon+mobile+product detail+bonus+home+list+profile+notification+edit profile+website,mobile+website+profile
6211685,app+blue+car+friend+ios+iphone+iphonex+list+map+sociality+ue+ui,sociality+ui+mobile+ue+map+friend+car+list+ios+blue,mobile+blue
4615630,bank+card+design+list+ui+wallet,ui+list+design+finance+card,mobile+finance
5826529,app+clean+design+duall+illustration+ipad+iphone+list+mobile+purple+rework+search+sign in,ipad+sign in+duall+purple+search+mobile+illustration+list+design+rework+simple+website,mobile+website
4767092,app+automation+daily+gradient+grocery list+list+map+mobile+mobile app+purple+ui+ux,gradient+ui+purple+mobile+automation+ux+daily+map+list+grocery list+website,mobile+website
6565691,app+concept+creative+daily ui+day+days+design+flat+inspiration+interface+mobile+task+task list+todo+todolist+ui+ux+vector+web+web design,web design+todo+ui+mobile+flat+days+creative+interface+task list+todolist+ux+task+inspiration+day+design+vector+website+concept,mobile+website
4510428,list+web,list+website,mobile+website
3571833,10clouds+agile+bachanek+board+dashboard+deskop+do+kamil+list+task+to,kamil+to+do+10clouds+dashboard+list+board+task+agile+deskop+bachanek,mobile+dashboard
4565303,equipment management platform+event planning dashboard+homepage facelift design+modern minimal layout+ui ux+user experience+user interface+visual clean design+web design user interface,ui ux+ui+visual clean design+homepage facelift design+web design user interface+user experience+equipment management platform+modern minimal layout+event planning dashboard,mobile
6098347,calendar app+dailyui+list ui+project management+schedule+task app+task list+task management+todo+todolist+to-do list,task management+todo+ui+to-do list+task app+todolist+task list+schedule+calendar app+project management+list ui,mobile+dashboard
2325938,card+clean+craigslist+flat+list+material+search+ui,ui+search+flat+material+list+craigslist+card+simple,mobile
5900789,calendar+date+icons+message+professor+psd photoshop+school dashboard+search+sidebar+tasks+to do list+txt editor+ui ux,school dashboard+search+tasks+message+date+txt editor+professor+calendar+icons+ui ux+sidebar+to do list+psd photoshop,mobile+dashboard
4129242,dashboard+finanace+financial+graph+list+statistics,statistics+finanace+list+dashboard+finance+graph,mobile+dashboard+finance
5727832,airplane animation+balloon animation+click motion+designer motion+face animation+flight motion+hot air balloon+launch motion+like motion+list motion+plane motion+rocket animation+shuttle motion,designer motion+click motion+airplane animation+flight motion+shuttle motion+face animation+list motion+like motion+launch motion+plane motion+hot air balloon+rocket animation+balloon animation,mobile
5048759,app+bank card+credit card+finance+list+statistics+ui,bank card+statistics+ui+mobile+list+credit card+finance,mobile+finance
5606031,cards+dailyui+datavis+datavisualisation+datavisualization+dataviz+design+list+overview+projects,design+overview+datavisualization+ui+cards+datavisualisation+list+projects+datavis+dataviz,mobile
3567929,2017+android+app+chart+clean+dark+dasboard+dashboard+data+design+desktop+graphic+icon+illustration+ios+landing+list+profile+ui+website,icon+ui+dashboard+list+design+ios+website+desktop+mobile+illustration+android+graphic+profile+black+landing+dasboard+chart+data+2017+simple,mobile+website+chart+dashboard+profile+black
4942627,book+chart+cms+columns+extend+file+icons+list+user,extend+cms+file+chart+book+columns+user+list+icons,mobile+chart
4420288,album+app+gradient+ios+music+player+playlist+sketch+song+spotify+ui+ux,gradient+spotify+ui+mobile+song+ux+player+sketch+music+album+ios,mobile+music
6560393,book app+branding+clean+dashboard+illustration+landing page+minimalist+mobile app+uiux+website,landing+ui+book app+illustration+minimalist+mobile+branding+dashboard+simple+website,mobile+website+dashboard+landing
6825450,ui+video+xd+应用+设计,设计+ui+video+xd+应用,mobile
3725005,accounting+bills+creator+finance+financial+fluent+invoice+list+wizzard,creator+fluent+accounting+list+bills+invoice+wizzard+finance,mobile+list+finance
6011858,app+art+blue+branding+cards+clean+design+flat+graphic design+list+logo+main page+material+mobile+promo+swiss+typography+ui+ux+vibrant,ui+branding+list+design+website+promo+main page+mobile+ux+material+cards+vibrant+swiss+graphic design+blue+logo+art+flat+typography+simple,mobile+website+blue
3063261,android+app+ecommerce+flat+insurance+ios+list+menu+navigation+options+popup,android+ecommerce+popup+menu+mobile+flat+navigation+list+finance+options+ios,mobile+finance+ecommerce
3829103,ai+color+disco+gradient+icon+interface+list+music+ui,gradient+icon+disco+ui+interface+color+list+music+ai,mobile+music
3277994,app+bookmark+card+dailyui+designer+ios+list+menu+minimal+sidemenu+ui+ux,ui+bookmark+menu+mobile+ux+designer+list+sidemenu+simple+card+ios,mobile
3867891,blue+dashboard+flat+home+house+icons+list+listing+map+rent+room,listing+room+flat+home+map+dashboard+list+icons+house+rent+blue,mobile+dashboard+blue
6635602,adobe xd+app+design+figma+mobile+sketch+ui+ux,ui+adobe xd+mobile+figma+ux+sketch+design+website,mobile+website
6159125,app+design+flat+icon+illustration+interace+list+minimal+moscow+search+sochi+tours+travel+ui+ux+web,icon+travel+moscow+search+interace+ui+mobile+flat+illustration+sochi+ux+list+design+simple+website,mobile+website+travel
5732439,crypto+dashboad+design+list page+minimal+statistic+ui+ux+web+website,ui+statistic+ux+design+list page+crypto+simple+website+dashboad,mobile+website+dashboard
4157382,builder+code+kouroupakis+list+michail+ui+ux,kouroupakis+ui+code+ux+list+builder+michail,mobile+dashboard
4849485,colors+connection+friends+home+internet+list+map+promo+red+share+wifi,friends+promo+wifi+red+share+home+colors+map+list+connection+internet,mobile+red
5411472,adobe xd+android+app+basket+cart+food+food and beverage+ios+list+mobile+order+restaurant+shopping+sketch+ui+ux,android+cart+shopping+ui+adobe xd+food and beverage+mobile+ux+list+order+basket+sketch+food+ios+website,mobile+website+food
3473555,android+app+content screen+details+education+ios+learn+list+navigation+online course+social,learn+android+online course+social+mobile+navigation+education+details+list+content screen+ios,mobile
3091906,android+app+ecommerce+flat+ios+list+menu+movie+options+popup+ticket,movie+android+ecommerce+popup+menu+mobile+flat+list+options+ios+ticket,mobile+ecommerce
4564944,active user+android+chat+group+group chat+icon+ios+list+minimal design+online+profile+search,icon+android+group chat+social+search+minimal design+list+active user+profile+group+ios+online,mobile+profile
4493022,card product ecommerce+clean app design+clothing store+ecommerce shop+fashion application+ios fashion app+iphone x+login screen+minimal interface+product list+ui ux,login screen+ui ux+clothing store+minimal interface+clean app design+card product ecommerce+iphone x+product list+fashion application+ecommerce shop+ios fashion app,mobile+ecommerce+music
3869373,app+dashboard+list+management+master+project+stats+table+timeline+tool+web app,project+mobile+stats+timeline+table+list+dashboard+master+tool+website+management,mobile+website+dashboard
4400312,blue+list+web,list+website+blue,mobile+website+music+blue
4337965,app+bank+cards+checkout+finance+gradients+ios+list,mobile+checkout+cards+list+finance+ios+gradients,mobile+checkout+finance+music
4164703,app+chart+dashboard+iphone x+list+mobile,chart+mobile+dashboard+iphone x+list+website,mobile+website+chart+dashboard
6508065,android+app+chat+design+ecommerce+event+ios+iphone+list+navigation+profile+social+ui+ux,android+ecommerce+event+ui+social+mobile+navigation+ux+list+profile+design+ios,mobile+website+profile+ecommerce
5756549,animation+app+card+city+design+gif+interaction+ios+latest+list+santorini+travel+ui+ux,gif+city+interaction+travel+ui+mobile+ux+list+design+latest+animation+card+ios+santorini,mobile+travel
3239099,chat+clean+collaboration+dashboard+desktop+files+light+list+sidebar+user+web,desktop+social+collaboration+dashboard+list+files+light+user+sidebar+simple+website,mobile+website+dashboard
5409102,bill+buy+card+cards+clean+credit+credit card+ecommerce+installment+list+pay+payment+purchase+shop+simple,bill+ecommerce+installment+buy+credit+checkout+cards+pay+list+shop+credit card+purchase+card+simple,mobile+checkout+landing+ecommerce
6887582,amazon+ecommerce+fulfillment+interface+list+market+marketplace+order fulfillment+order management+orders+product+shop+shop app+shop crm+ui+web,orders+market+fulfillment+amazon+ecommerce+shop crm+product+ui+interface+order fulfillment+list+shop+shop app+marketplace+order management+website,mobile+website+ecommerce
4327323,desktop+dropdown+icons+list+macos+menu+new+task+todo+todoist+web,macos+new+todo+desktop+menu+dropdown+list+task+icons+todoist+website,mobile+website
5678914,admin+attachment+dashboard+design+email+inbox+label+list+message+open+panel+reply+ui+user+ux,panel+email+label+admin+ui+inbox+message+open+reply+ux+attachment+user+dashboard+list+design,mobile+dashboard
6831865,search form+ui+ux+品牌+应用+消息列表+设计,设计+ui+search form+品牌+ux+消息列表+应用,mobile+list+dashboard
5107251,app+blue+green+list+plan+todo+to do list+ue+ui+uid+uidesign+ux,todo+ui+mobile+green+ue+ux+list+uid+plan+to do list+blue,mobile+green+blue
4683933,mac+mac web+music+play+player list+playlist,play+mac web+player list+mac+music,mobile+music
6344214,beer+details+explore+ios+list+navigation+ui+ux,beer+ui+navigation+ux+details+list+explore+ios,mobile
6213641,app+daily+daily 100 challenge+dailyui+daily ui+dailyui 042+daily ui challange+design+mobile+mobile app+todo+to do app+todo app+to do list+todo list+ui,to do app+todo+ui+dailyui 042+mobile+todo list+todo app+daily+to do list+design+daily ui challange+daily 100 challenge+website,mobile+website
4575424,camera+chat app+forgot password+group chat+login+search+send+user list+user profile,send+user list+camera+group chat+search+chat app+signup+forgot password+user profile,mobile
6167614,app+app design+category app+chat+dating+design+design app+design uiux+feed app+homage+home screen+liked me+list profile+login+mobile design+ui+ux+viewer,home screen+design app+category app+ui+social+design uiux+mobile+ux+liked me+signup+list profile+viewer+design+feed app+homage+website,mobile+website
3470970,android+app+details+ecommerce+education+home+ios+library+list+navigation+search,android+ecommerce+search+mobile+navigation+home+education+details+list+library+ios,mobile+ecommerce
3200853,add to cart+app+card+filters+food+grid view+ios+list view+minimal+recipe+search+toggle,search+filters+mobile+ios+card+list view+simple+food+add to cart+grid view+toggle,mobile+food
5190078,booking+concept+creative+design+fashion+grid+interface+list+model+network+photographer+platform+selection+talent+typography+ui+ux+web+website+white,talent+booking+ui+grid+interface+fashion+platform+list+design+photographer+website+ux+model+concept+creative+typography+selection+network+white,mobile+website+grid+white
5408368,admin+chart+cms+content+dashboard+entry+interface+list+theme+ui+ux,cms+entry+admin+ui+chart+interface+content+theme+ux+dashboard+list,mobile+chart+dashboard
5077012,dashboard+design+e commerce+estate+ui+ux,ecommerce+ui+ux+dashboard+estate+design,mobile+dashboard+travel+ecommerce
4193148,analysis+app logo+audit+check+check mark+checkup+clean+color+deividas logo designer+designer+gradient+list+logo+mark+marketing+schedule+to do list+v,gradient+analysis+app logo+logo+check mark+mark+check+deividas logo designer+audit+color+designer+checkup+list+v+schedule+to do list+simple+marketing,mobile
6795583,app+best design+branding+cartoon+clean+cooking+delivery+ecommerce+food+food app+ios+list+minimal+mobile+mobile ui+order+restaurant+shopping+ui+uiux,best design+cooking+shopping+ecommerce+ui+mobile+cartoon+branding+ios+list+order+delivery+food+simple+website+mobile ui,mobile+website+food+ecommerce
5409203,account+cards+dashboad+detial+ecommence+ecommerc+info card+info graph+information+installment+list+list view+pay+payment+payment detail+profile+shop,installment+checkout+information+ecommerc+cards+ecommence+info card+detial+list+list view+pay+payment detail+profile+account+shop+info graph+dashboad,mobile+profile+checkout
5277358,4new application design+chart view price+crypto mining application+green environment blockchain+mobile app interface+price chart trading+staking cryptocoin+transaction list view+ui ux+user experience+user interface,green environment blockchain+mobile app interface+staking cryptocoin+ui+chart view price+price chart trading+crypto mining application+ui ux+transaction list view+user experience+4new application design,mobile+dashboard
5920067,avatars+cards+collaboration+flat+folders+ios+list+minimal+project+select+teams+ui,teams+ui+project+flat+select+cards+collaboration+folders+avatars+list+simple+ios,mobile
6104148,app+design+ui+ux,ui+mobile+ux+design,mobile
3934406,company list+dashboard+lead generation+list+progress bar+steps+tab+table+uiux+web app,ui+lead generation+company list+steps+tab+table+dashboard+list+progress bar+website,mobile+website+dashboard
3337875,app+charity+chat+delete+ios+list+map+notification+zad,social+mobile+zad+delete+map+list+notification+charity+ios,mobile
5104826,compare+comparison+feature+features+gradient+illustration+interface+list+minimal+plans+pricing+pricing plan+pricing table+product+responsive+table+typography+web+web design+website,gradient+interface+list+compare+features+website+web design+illustration+responsive+pricing table+product+table+comparison+pricing+plans+pricing plan+typography+feature+simple,mobile+website+dashboard
6165965,card style photograph+dark background black color+dark color card style+gay dating social network media+ios phone x iphonex interface+male men events list screen+match matching screen+mobile app ui ux design+modern fashion,dark color card style+ios phone x iphonex interface+gay dating social network media+male men events list screen+modern fashion+match matching screen+mobile app ui ux design+dark background black color+card style photograph,website
5087264,app+calendar+check+checkbox+checklist+ios+todo+todolist+todo list+ui+ui kit,checklist+todo+ui+mobile+check+todo list+calendar+checkbox+todolist+ui kit+ios,mobile+dashboard
4765610,campaign+crm+dashboard+data+influencer+interface+list+pr+product+stats+ui+ux,product+ui+data+pr+interface+stats+ux+dashboard+list+influencer+crm+campaign,mobile+dashboard
4578915,commerce+design+e+product detail+product list+ui+web,ecommerce+ui+product detail+e+product list+design+website,mobile+website+ecommerce
3670902,app+application+clean+dashboard+list+table+ui+user experience+user interface+ux+web+website,ui+mobile+ux+table+list+dashboard+user experience+simple+website,mobile+website+dashboard
5483732,blue+clean+collapse+dashboard+design+gradient+icons+list+nav+nav bar+navigation+sidebar+simple+ui+ux,gradient+nav bar+ui+navigation+ux+dashboard+list+nav+collapse+design+icons+sidebar+simple+blue,mobile+dashboard+checkout+blue
3232935,chat+clean+collaboration+dashboard+desktop+files+light+list+sidebar+user+web,desktop+social+collaboration+dashboard+list+files+light+user+sidebar+simple+website,mobile+website+dashboard
5939191,campaigns+charity+donate+donation+kids+list+mobile+nonprofit+sweet,donate+campaigns+sweet+mobile+kids+donation+list+nonprofit+charity+website,mobile+website
4363148,app+bank+cards+checkout+credit+finance+gradients+ios+list,mobile+checkout+credit+cards+list+finance+ios+gradients,mobile+checkout+finance+music
5879194,app+app concept+belarus+callendar+desctop+diary+education+grades+gradient+list+minsk+nice+online education+purple+schedule+school+table+timetable+typography+ui,gradient+ui+minsk+diary+timetable+list+grades+mobile+desctop+belarus+app concept+table+nice+online education+purple+callendar+education+school+typography+schedule,mobile+blue
6780922,calendar+calendar app+calendar ui+clean+free+freebie+minimal+schedule+scheduler+schedules+scheduling+simplicity+task+task list+task manager+tasks+to-do+to-do list+ui+ux,ui+task list+calendar+simplicity+calendar app+tasks+scheduler+ux+simple+to-do list+task manager+calendar ui+to-do+free+task+schedule+scheduling+schedules+freebie,mobile
4510673,,,mobile
4317838,creator+dashboard+finance+invoice+list,creator+dashboard+list+invoice+finance,mobile+dashboard+finance
3897802,admin panel+bandwidth+chart+color+dashboard+donut chart+gradients+icons+list+pie chart+profile,bandwidth+chart+color+donut chart+dashboard+list+pie chart+icons+profile+admin panel+gradients,mobile+chart+dashboard+profile
5848479,aggregator+ai+app+cards+design+e-commerce+exploration+fashion+interaction+look+machine learning+mobile+react native+shopping+shopping flow+ui+ux+violet+wish list+yellow,shopping+ui+fashion+design+violet+react native+website+interaction+mobile+ux+cards+shopping flow+ecommerce+machine learning+wish list+look+aggregator+yellow+exploration+ai,mobile+website+ecommerce+yellow
4336735,blue+book+clean+design+list+ui+yellow,yellow+ui+book+list+design+simple+blue,mobile+blue+yellow
6417860,app+blue+cryptocurrency+dark+ios+list+planet+transactions+violet+wallet,transactions+mobile+cryptocurrency+planet+list+black+finance+violet+ios+blue,mobile+finance+black+blue
6441580,app+calendar+todolist,calendar+mobile+todolist,mobile
6702204,android+blue+cards+categories+clean+dashboard+expenses+ios+list+mobile+red+white,categories+android+red+mobile+cards+ios+dashboard+list+expenses+white+simple+website+blue,mobile+website+dashboard+white+blue+red
3824052,cal+card+cycle+health+life+list+run+sleep+step+time line+view+walk,cycle+sleep+view+run+time line+step+list+walk+life+cal+card+health,mobile
3671014,buy+cart+filter+member+play+player+profile+thumbnail+video+website+wish list,play+cart+wish list+buy+filter+thumbnail+player+profile+video+website+member,mobile+website+profile+travel
5809784,admin+case+claster+dashboard+disaster+filters.sidebar+list+location+map+organisation+pin+platform+relief+search+support+table,filters.sidebar+relief+admin+location+search+support+map+platform+dashboard+list+table+claster+disaster+pin+organisation+case,mobile+dashboard
